"UAAXK0000","UAAXK0000_ORG","UAA","res","x","y"
96800,3470,96800,40000,3920,2880
88410,3630,88410,40000,3960,2880
97740,4850,97740,40000,4720,2880
93930,2780,93940,40000,4760,2880
78630,9280,78640,40000,4840,2880
53630,18710,53640,40000,4880,2880
33040,3650,33050,40000,4920,2880
41280,5620,41280,40000,4960,2880
NA,NA,NA,40000,5000,2880
21130,5000,21130,40000,5040,2880
24110,8840,24120,40000,5080,2880
66500,5240,66520,40000,5120,2880
88530,4060,88560,40000,5160,2880
NA,NA,NA,40000,5200,2880
27160,1510,27480,40000,5480,2880
104300,2310,106330,40000,5520,2880
107120,2210,108810,40000,5560,2880
51440,5650,51440,40000,3240,2840
99290,3580,99290,40000,3640,2840
106600,4090,106600,40000,3680,2840
58790,3120,58790,40000,3760,2840
113450,5980,113450,40000,3800,2840
114620,1650,114620,40000,3840,2840
124360,2750,124360,40000,3880,2840
80610,2260,80610,40000,3920,2840
85660,6490,85660,40000,3960,2840
109860,8160,109870,40000,4040,2840
72710,8940,72710,40000,4840,2840
NA,NA,NA,40000,4880,2840
61080,3780,61100,40000,4920,2840
47710,10080,47720,40000,4960,2840
56100,8710,56120,40000,5000,2840
64870,6650,64890,40000,5040,2840
88150,4080,88230,40000,5160,2840
44610,1230,44900,40000,5280,2840
32200,280,32570,40000,5320,2840
NA,NA,NA,40000,5400,2840
29310,150,29360,40000,5440,2840
74160,610,75320,40000,5480,2840
90490,410,93300,40000,5560,2840
NA,NA,NA,40000,5600,2840
7060,840,7060,40000,3280,2800
45870,4640,45880,40000,3320,2800
118410,1680,118410,40000,3640,2800
113120,5430,113120,40000,3840,2800
106800,3420,106800,40000,3880,2800
89290,4110,89290,40000,3920,2800
73090,4410,73090,40000,3960,2800
90470,8410,90480,40000,4000,2800
27510,5950,27510,40000,4080,2800
72820,3560,72830,40000,4840,2800
NA,NA,NA,40000,4880,2800
124060,1570,124080,40000,4920,2800
82200,8540,82230,40000,4960,2800
62030,4810,62070,40000,5000,2800
41920,3390,41970,40000,5080,2800
58590,1650,58730,40000,5200,2800
69880,600,70220,40000,5320,2800
70880,880,71310,40000,5360,2800
65450,150,65710,40000,5400,2800
49030,1770,49150,40000,5440,2800
31810,590,32150,40000,5480,2800
68420,500,69770,40000,5520,2800
60760,810,62320,40000,5640,2800
NA,NA,NA,40000,5680,2800
3460,770,3460,40000,3320,2760
101690,3840,101700,40000,3600,2760
112830,2720,112830,40000,3640,2760
76910,2840,76910,40000,3680,2760
47750,1710,47750,40000,3720,2760
82050,3410,82050,40000,3760,2760
87400,7430,87400,40000,3840,2760
65230,6820,65230,40000,3920,2760
104380,18830,104390,40000,4840,2760
107200,3260,107210,40000,4880,2760
107570,2150,107600,40000,4920,2760
47050,3930,47070,40000,4960,2760
62670,1720,62710,40000,5000,2760
97970,3610,98020,40000,5040,2760
73940,940,74580,40000,5200,2760
85040,290,86310,40000,5360,2760
81960,2330,83020,40000,5400,2760
26550,970,26700,40000,5440,2760
45500,1420,45560,40000,5480,2760
35140,350,35570,40000,5520,2760
102430,1250,104400,40000,5560,2760
89690,1600,91310,40000,5600,2760
89680,400,91170,40000,5640,2760
56940,520,57610,40000,5680,2760
NA,NA,NA,40000,3360,2720
18650,910,18650,40000,3680,2720
35840,2030,35840,40000,3720,2720
85780,5410,85780,40000,3760,2720
63270,8490,63270,40000,3920,2720
93810,7000,93820,40000,3960,2720
97920,7320,97950,40000,4840,2720
79150,3130,79200,40000,4880,2720
72830,4710,72860,40000,4920,2720
86830,2570,86870,40000,4960,2720
53570,1060,53600,40000,5000,2720
100440,1940,100520,40000,5040,2720
106600,2530,106620,40000,5080,2720
133890,16030,133900,40000,5120,2720
79470,1610,80240,40000,5240,2720
81340,2070,82350,40000,5320,2720
59670,1840,60400,40000,5440,2720
77410,1010,77570,40000,5480,2720
63250,1550,63520,40000,5520,2720
43660,50,44920,40000,5560,2720
69660,200,71150,40000,5600,2720
96280,330,97570,40000,5640,2720
68030,270,68870,40000,5680,2720
NA,NA,NA,40000,3360,2680
82130,6850,82130,40000,3400,2680
101240,3380,101240,40000,3640,2680
112720,3650,112730,40000,3680,2680
110730,7880,110730,40000,3760,2680
71610,5850,71610,40000,3840,2680
95180,6950,95190,40000,3880,2680
70600,5150,70600,40000,4040,2680
19060,4310,19060,40000,4360,2680
75690,5500,75730,40000,4800,2680
101090,1840,101130,40000,4840,2680
53230,4370,53250,40000,4880,2680
71580,2030,71620,40000,4920,2680
101790,1810,101820,40000,4960,2680
111280,3380,111300,40000,5080,2680
123320,10610,123340,40000,5120,2680
108750,7070,108840,40000,5160,2680
108640,2720,109550,40000,5200,2680
79720,330,80670,40000,5240,2680
39450,650,39500,40000,5280,2680
49500,980,49930,40000,5320,2680
104650,2290,105740,40000,5360,2680
103680,1720,104880,40000,5400,2680
88890,1730,89210,40000,5480,2680
67150,1410,67580,40000,5520,2680
42310,410,42880,40000,5560,2680
61490,130,62480,40000,5600,2680
104390,3070,105290,40000,5680,2680
22720,2390,22720,40000,3400,2640
108430,12540,108430,40000,3440,2640
76220,4140,76220,40000,3640,2640
97770,6450,97780,40000,3720,2640
96040,3980,96040,40000,3800,2640
89270,2260,89270,40000,3840,2640
86390,3050,86390,40000,3880,2640
83130,3940,83140,40000,3920,2640
69000,4520,69000,40000,4000,2640
24210,4750,24210,40000,4360,2640
25780,5500,25780,40000,4400,2640
15550,2710,15550,40000,4480,2640
53550,2040,53610,40000,4800,2640
58610,2760,58680,40000,4840,2640
41130,3080,41160,40000,4880,2640
103750,2850,103800,40000,4920,2640
107850,4010,107940,40000,4960,2640
127300,1790,127330,40000,5120,2640
57810,520,58650,40000,5240,2640
50780,340,50910,40000,5280,2640
63700,790,63960,40000,5320,2640
115740,840,117100,40000,5360,2640
85820,2410,86510,40000,5400,2640
83140,4770,83430,40000,5440,2640
75040,3920,75190,40000,5480,2640
83500,1250,84060,40000,5520,2640
35440,770,35810,40000,5560,2640
51060,240,51420,40000,5600,2640
111180,9180,112390,40000,5680,2640
NA,NA,NA,40000,5720,2640
NA,NA,NA,40000,5760,2640
28470,14200,28520,40000,5800,2640
NA,NA,NA,40000,5840,2640
116630,4360,116630,40000,3840,2600
98440,5470,98440,40000,3880,2600
44770,3280,44770,40000,4000,2600
6000,2030,6000,40000,4200,2600
45620,5020,45630,40000,4360,2600
30460,5180,30470,40000,4480,2600
56260,2450,56310,40000,4840,2600
78570,2640,78630,40000,4880,2600
80770,1050,80820,40000,4920,2600
82890,2820,82930,40000,5000,2600
57890,1970,57940,40000,5040,2600
77230,5980,77310,40000,5080,2600
117510,1230,117960,40000,5120,2600
126000,3830,126610,40000,5160,2600
73790,3330,74380,40000,5200,2600
47740,610,48590,40000,5240,2600
50010,410,50520,40000,5280,2600
63120,1120,63780,40000,5320,2600
75350,1350,75720,40000,5400,2600
71640,1310,71820,40000,5440,2600
51160,410,51210,40000,5480,2600
36680,450,36740,40000,5520,2600
NA,NA,NA,40000,5560,2600
73570,340,74770,40000,5600,2600
144650,2330,145630,40000,5640,2600
122090,2600,122820,40000,5680,2600
73370,1260,73940,40000,5720,2600
19130,3690,19220,40000,5800,2600
44390,1180,44390,40000,3440,2560
65270,5460,65270,40000,3640,2560
108430,4660,108430,40000,3720,2560
42820,6130,42820,40000,3960,2560
28450,1810,28450,40000,4040,2560
14950,1180,14950,40000,4160,2560
15770,2090,15780,40000,4240,2560
13040,1900,13050,40000,4280,2560
27470,2430,27480,40000,4320,2560
19390,1030,19400,40000,4360,2560
26750,1040,26750,40000,4440,2560
9990,720,10000,40000,4480,2560
25070,4480,25090,40000,4520,2560
16400,2480,16460,40000,4600,2560
70030,1490,70090,40000,4840,2560
72670,4270,72700,40000,4880,2560
72720,2540,72770,40000,4920,2560
59230,700,59250,40000,5000,2560
47900,560,48190,40000,5120,2560
118840,2160,119710,40000,5160,2560
99870,3070,100870,40000,5200,2560
33720,80,33870,40000,5280,2560
57590,800,57940,40000,5320,2560
NA,NA,NA,40000,5360,2560
NA,NA,NA,40000,5400,2560
52020,40,52740,40000,5440,2560
56260,480,56680,40000,5480,2560
62710,120,63690,40000,5520,2560
70030,360,72080,40000,5560,2560
115620,1500,116350,40000,5600,2560
135140,3430,136070,40000,5640,2560
146450,2890,147240,40000,5680,2560
154580,6920,155040,40000,5720,2560
111910,7740,112400,40000,5760,2560
NA,NA,NA,40000,5800,2560
NA,NA,NA,40000,1080,2520
NA,NA,NA,40000,1120,2520
2930,0,2940,40000,1160,2520
27600,1680,27610,40000,3440,2520
30890,650,30900,40000,4040,2520
16980,640,16980,40000,4080,2520
9920,440,9930,40000,4120,2520
15650,640,15660,40000,4160,2520
15500,1040,15530,40000,4200,2520
16990,800,17010,40000,4240,2520
25390,780,25400,40000,4280,2520
35760,410,35770,40000,4320,2520
33820,2820,33880,40000,4400,2520
29930,1140,29970,40000,4440,2520
64590,6230,65080,40000,5160,2520
94390,6910,94940,40000,5200,2520
48870,110,49110,40000,5240,2520
36400,210,36910,40000,5320,2520
55000,190,55820,40000,5360,2520
69960,110,71230,40000,5400,2520
58250,730,59140,40000,5480,2520
91730,470,93140,40000,5560,2520
114420,710,115590,40000,5600,2520
131040,1020,131780,40000,5640,2520
145420,3970,145860,40000,5680,2520
130220,3390,130710,40000,5720,2520
107090,1110,107300,40000,5760,2520
10800,280,10830,40000,1200,2480
17820,1440,17830,40000,3440,2480
39430,1870,39430,40000,4000,2480
41540,560,41540,40000,4040,2480
26610,1470,26620,40000,4080,2480
33110,360,33130,40000,4120,2480
53020,2680,53050,40000,4320,2480
45360,1000,45390,40000,4520,2480
3370,270,3370,40000,4560,2480
14140,4720,14190,40000,4640,2480
7790,2690,7800,40000,4680,2480
8040,1380,8040,40000,5040,2480
NA,NA,NA,40000,5200,2480
33260,90,33420,40000,5240,2480
42690,910,42980,40000,5280,2480
53650,360,54550,40000,5320,2480
59580,1710,60300,40000,5400,2480
102950,550,104460,40000,5440,2480
111670,710,113140,40000,5520,2480
72320,130,73280,40000,5560,2480
111420,570,112640,40000,5600,2480
NA,NA,NA,40000,5640,2480
127120,1610,127520,40000,5680,2480
133960,2480,134460,40000,5760,2480
NA,NA,NA,40000,5800,2480
NA,NA,NA,40000,2840,2440
NA,NA,NA,40000,2880,2440
11990,340,11990,40000,3440,2440
98050,6750,98050,40000,3760,2440
23710,940,23710,40000,4000,2440
15150,600,15150,40000,4040,2440
23550,620,23570,40000,4080,2440
111650,3150,111660,40000,4280,2440
45810,2850,45860,40000,4480,2440
14660,310,14710,40000,4600,2440
4160,1150,4170,40000,4640,2440
9360,1690,9360,40000,4680,2440
10080,840,10120,40000,4720,2440
4230,1470,4230,40000,4800,2440
3500,740,3510,40000,4880,2440
6430,960,6440,40000,4920,2440
2290,190,2300,40000,4960,2440
21770,500,21780,40000,5000,2440
NA,NA,NA,40000,5240,2440
NA,NA,NA,40000,5280,2440
84690,160,85510,40000,5320,2440
99690,540,100480,40000,5360,2440
96380,140,97790,40000,5400,2440
110120,770,111660,40000,5440,2440
138690,2220,139570,40000,5480,2440
140900,2460,141670,40000,5520,2440
120170,240,120730,40000,5560,2440
104560,1880,104730,40000,5600,2440
113640,800,113680,40000,5640,2440
130130,1480,130210,40000,5760,2440
NA,NA,NA,40000,5800,2440
NA,NA,NA,40000,2760,2400
28200,110,28240,40000,2800,2400
30860,770,30910,40000,2840,2400
53970,1540,54010,40000,2880,2400
35500,1120,35540,40000,2920,2400
24100,800,24110,40000,2960,2400
9930,400,9940,40000,3040,2400
NA,NA,NA,40000,3400,2400
22750,5550,22750,40000,3440,2400
17150,1580,17150,40000,3480,2400
97940,5820,97940,40000,3760,2400
30570,4190,30570,40000,4000,2400
27970,1170,27970,40000,4040,2400
51440,1770,51480,40000,4080,2400
63460,7220,63470,40000,4480,2400
20090,620,20100,40000,4600,2400
5880,1990,5880,40000,4640,2400
NA,NA,NA,40000,4680,2400
18910,3860,18940,40000,4720,2400
79140,920,79390,40000,5320,2400
146920,380,148310,40000,5360,2400
124160,450,125990,40000,5440,2400
128100,2050,128910,40000,5480,2400
127760,2070,128170,40000,5520,2400
135150,1040,135490,40000,5560,2400
99110,1140,99160,40000,5640,2400
37940,420,37950,40000,5760,2400
NA,NA,NA,40000,1280,2360
NA,NA,NA,40000,2760,2360
34030,330,34120,40000,2800,2360
57810,860,57860,40000,2840,2360
32750,1330,32780,40000,2920,2360
51900,1690,51920,40000,2960,2360
60630,930,60650,40000,3000,2360
9750,240,9750,40000,3160,2360
6410,110,6410,40000,3200,2360
7580,580,7580,40000,3400,2360
32440,2280,32440,40000,3480,2360
73710,9150,73720,40000,3520,2360
33310,2440,33310,40000,4040,2360
53470,9320,53500,40000,4080,2360
51660,9850,51690,40000,4480,2360
NA,NA,NA,40000,4680,2360
14080,3270,14100,40000,4720,2360
NA,NA,NA,40000,4760,2360
4800,1030,4800,40000,4800,2360
69050,530,69070,40000,5320,2360
90230,1720,90310,40000,5360,2360
134160,2330,134180,40000,5400,2360
NA,NA,NA,40000,5440,2360
126810,710,126830,40000,5480,2360
104720,1090,104750,40000,5520,2360
104000,920,104020,40000,5560,2360
61540,1150,61550,40000,5600,2360
49730,600,49750,40000,5680,2360
47650,950,47680,40000,5720,2360
7820,300,7830,40000,5760,2360
NA,NA,NA,40000,1280,2320
4000,30,4040,40000,2760,2320
14600,190,14650,40000,2800,2320
49540,870,49600,40000,2840,2320
53900,1360,53970,40000,2880,2320
28320,610,28340,40000,2920,2320
NA,NA,NA,40000,2960,2320
70180,1030,70180,40000,3000,2320
NA,NA,NA,40000,3040,2320
NA,NA,NA,40000,3080,2320
59450,1270,59460,40000,3120,2320
72260,950,72270,40000,3160,2320
17170,90,17190,40000,3240,2320
21470,1570,21480,40000,4040,2320
18630,450,18630,40000,4080,2320
7710,550,7780,40000,4160,2320
5780,740,5830,40000,4280,2320
9280,970,9310,40000,4520,2320
8630,1500,8680,40000,4720,2320
65960,1770,65980,40000,4800,2320
NA,NA,NA,40000,5320,2320
39970,1590,40010,40000,5360,2320
67030,4380,67050,40000,5400,2320
63060,450,63080,40000,5440,2320
66030,1340,66050,40000,5520,2320
44380,1180,44390,40000,5560,2320
24120,310,24140,40000,5600,2320
27010,1230,27030,40000,5640,2320
73420,3960,73440,40000,5680,2320
8830,80,8900,40000,2760,2280
23810,770,23920,40000,2800,2280
21240,340,21280,40000,2840,2280
21790,570,21810,40000,2880,2280
12550,840,12580,40000,2920,2280
21680,770,21690,40000,2960,2280
62720,270,62730,40000,3000,2280
56550,720,56550,40000,3040,2280
NA,NA,NA,40000,3080,2280
NA,NA,NA,40000,3120,2280
NA,NA,NA,40000,3160,2280
NA,NA,NA,40000,3200,2280
46060,1140,46070,40000,3240,2280
36880,2310,36920,40000,3320,2280
55340,1080,55360,40000,3360,2280
28490,4040,28490,40000,3720,2280
9620,760,9630,40000,4080,2280
9770,370,9850,40000,4120,2280
1970,170,1980,40000,4760,2280
9830,1190,9890,40000,4800,2280
NA,NA,NA,40000,4840,2280
2840,50,2860,40000,4880,2280
NA,NA,NA,40000,5360,2280
31720,2220,31720,40000,5400,2280
35020,3810,35020,40000,5440,2280
27160,770,27170,40000,5480,2280
38700,1410,38720,40000,5520,2280
31670,2020,31690,40000,5560,2280
66860,830,66890,40000,5600,2280
125900,3240,125960,40000,5640,2280
48230,1640,48240,40000,5720,2280
10600,3340,10610,40000,5760,2280
NA,NA,NA,40000,1280,2240
31750,200,32230,40000,2760,2240
46420,270,46650,40000,2800,2240
48810,320,48940,40000,2840,2240
25080,870,25370,40000,2880,2240
25650,360,25730,40000,2920,2240
NA,NA,NA,40000,2960,2240
94470,500,94480,40000,3000,2240
135500,1900,135510,40000,3040,2240
130850,1250,130850,40000,3080,2240
130670,2850,130670,40000,3120,2240
NA,NA,NA,40000,3160,2240
NA,NA,NA,40000,3200,2240
95710,930,95720,40000,3240,2240
63880,1210,63890,40000,3280,2240
75980,1640,75990,40000,3320,2240
70050,960,70060,40000,3360,2240
34910,1150,34910,40000,3400,2240
NA,NA,NA,40000,3440,2240
56980,940,56980,40000,3480,2240
71400,1780,71400,40000,3520,2240
32310,4180,32320,40000,3760,2240
7680,4000,7680,40000,3880,2240
4810,780,4810,40000,4040,2240
270,30,270,40000,4800,2240
NA,NA,NA,40000,4880,2240
NA,NA,NA,40000,5320,2240
61930,260,61930,40000,5360,2240
NA,NA,NA,40000,5400,2240
26800,1720,26810,40000,5440,2240
80550,3000,80560,40000,5560,2240
105420,2280,105430,40000,5600,2240
78260,4610,78280,40000,5640,2240
62150,2810,62170,40000,5680,2240
NA,NA,NA,40000,5720,2240
NA,NA,NA,40000,5760,2240
35800,140,36200,40000,2760,2200
56900,420,57390,40000,2840,2200
52980,1320,53630,40000,2920,2200
NA,NA,NA,40000,2960,2200
110540,3580,110550,40000,3000,2200
143210,4340,143210,40000,3040,2200
137310,1450,137310,40000,3080,2200
NA,NA,NA,40000,3120,2200
122470,300,122470,40000,3160,2200
NA,NA,NA,40000,3200,2200
60360,70,60370,40000,3240,2200
88070,1770,88080,40000,3360,2200
NA,NA,NA,40000,3400,2200
NA,NA,NA,40000,3440,2200
NA,NA,NA,40000,3480,2200
46830,2200,46840,40000,3520,2200
35220,5600,35220,40000,3640,2200
4930,1800,4930,40000,4000,2200
730,90,730,40000,4800,2200
1010,30,1010,40000,4840,2200
1270,20,1280,40000,4880,2200
1550,80,1560,40000,4920,2200
NA,NA,NA,40000,4960,2200
NA,NA,NA,40000,5320,2200
41330,720,41350,40000,5360,2200
36460,610,36460,40000,5400,2200
19370,550,19380,40000,5440,2200
50340,1920,50370,40000,5480,2200
38740,710,38750,40000,5520,2200
77160,1730,77240,40000,5560,2200
17120,820,17140,40000,5680,2200
14290,110,14590,40000,2760,2160
38590,730,39220,40000,2800,2160
69190,1930,69750,40000,2920,2160
94080,1720,94190,40000,2960,2160
132080,4550,132080,40000,3040,2160
92630,2230,92630,40000,3080,2160
114180,3330,114180,40000,3120,2160
102580,2170,102590,40000,3160,2160
66980,780,66980,40000,3200,2160
NA,NA,NA,40000,3240,2160
NA,NA,NA,40000,3280,2160
115950,6990,115950,40000,3360,2160
NA,NA,NA,40000,3400,2160
89240,920,89250,40000,3440,2160
38870,1180,38870,40000,3480,2160
32680,700,32690,40000,3520,2160
6910,460,6910,40000,4200,2160
1010,140,1020,40000,4320,2160
NA,NA,NA,40000,5360,2160
35660,90,35680,40000,5400,2160
13510,120,13570,40000,5440,2160
NA,NA,NA,40000,5480,2160
NA,NA,NA,40000,5520,2160
25220,450,25370,40000,5560,2160
33270,550,33430,40000,5600,2160
34730,2450,34750,40000,5680,2160
NA,NA,NA,40000,2720,2120
15990,80,16400,40000,2760,2120
20270,240,21090,40000,2800,2120
43640,1450,44150,40000,2840,2120
NA,NA,NA,40000,2920,2120
NA,NA,NA,40000,2960,2120
137880,4340,137890,40000,3000,2120
144770,4440,144770,40000,3040,2120
80500,1710,80500,40000,3080,2120
75560,1380,75570,40000,3120,2120
92810,2140,92820,40000,3160,2120
71760,500,71770,40000,3200,2120
NA,NA,NA,40000,3240,2120
97640,850,97640,40000,3280,2120
60850,370,60850,40000,3320,2120
109000,8870,109010,40000,3360,2120
89290,5780,89290,40000,3400,2120
102280,2260,102280,40000,3440,2120
122830,1700,122840,40000,3480,2120
68130,1860,68140,40000,3520,2120
23430,1810,23430,40000,4200,2120
42600,5530,42600,40000,4240,2120
5360,1130,5360,40000,4280,2120
NA,NA,NA,40000,4360,2120
13340,5250,13350,40000,4400,2120
38810,570,38830,40000,5400,2120
29130,680,29150,40000,5440,2120
7410,680,7420,40000,5480,2120
3450,590,3460,40000,5520,2120
32100,330,32190,40000,5560,2120
63410,350,63490,40000,5600,2120
27720,130,28280,40000,2720,2080
10090,130,10510,40000,2760,2080
25420,110,25850,40000,2800,2080
47250,3930,47680,40000,2840,2080
89350,3770,89490,40000,2880,2080
NA,NA,NA,40000,2920,2080
NA,NA,NA,40000,2960,2080
129610,400,129610,40000,3000,2080
136350,1260,136350,40000,3040,2080
115220,2610,115220,40000,3080,2080
100050,2010,100060,40000,3120,2080
NA,NA,NA,40000,3160,2080
NA,NA,NA,40000,3200,2080
NA,NA,NA,40000,3240,2080
NA,NA,NA,40000,3280,2080
52950,1070,52960,40000,3320,2080
91130,7060,91130,40000,3360,2080
95740,7550,95740,40000,3400,2080
109150,7160,109150,40000,3440,2080
94390,1460,94400,40000,3480,2080
11360,340,11360,40000,3720,2080
24010,1580,24010,40000,4240,2080
54530,9680,54550,40000,4600,2080
74160,7070,74240,40000,4720,2080
99110,15230,99140,40000,4760,2080
83810,1380,83840,40000,5440,2080
31200,690,31220,40000,5520,2080
22650,610,22680,40000,5560,2080
NA,NA,NA,40000,2680,2040
NA,NA,NA,40000,2720,2040
5880,60,6100,40000,2760,2040
28680,3310,28920,40000,2800,2040
65480,10030,65810,40000,2840,2040
51780,3030,51790,40000,2920,2040
54140,460,54150,40000,2960,2040
NA,NA,NA,40000,3000,2040
99550,1250,99560,40000,3040,2040
92770,710,92780,40000,3080,2040
52370,1300,52370,40000,3120,2040
78950,650,78950,40000,3160,2040
86850,1790,86860,40000,3200,2040
51420,2170,51420,40000,3240,2040
NA,NA,NA,40000,3280,2040
94970,3250,94970,40000,3320,2040
80790,480,80790,40000,3360,2040
83680,8910,83680,40000,3400,2040
4910,450,4910,40000,3640,2040
10780,1240,10780,40000,4240,2040
NA,NA,NA,40000,5240,2040
7410,280,7420,40000,5480,2040
2150,340,2150,40000,5600,2040
NA,NA,NA,40000,5640,2040
14340,110,14400,40000,2640,2000
40330,310,40590,40000,2680,2000
47210,350,47470,40000,2720,2000
15510,480,15710,40000,2760,2000
54430,3890,54640,40000,2800,2000
106480,1060,106490,40000,2920,2000
90670,6780,90680,40000,3000,2000
75140,2730,75150,40000,3040,2000
68910,3420,68920,40000,3080,2000
61460,780,61460,40000,3120,2000
57810,530,57810,40000,3160,2000
78100,5110,78110,40000,3200,2000
24230,2390,24230,40000,3280,2000
77340,2310,77340,40000,3320,2000
104460,2760,104460,40000,3360,2000
NA,NA,NA,40000,3400,2000
41800,3920,41810,40000,3440,2000
46610,2510,46620,40000,3480,2000
41320,1290,41330,40000,3520,2000
7920,1350,7920,40000,4240,2000
14070,4440,14110,40000,4600,2000
26240,550,26240,40000,5240,2000
35850,450,35890,40000,5320,2000
57920,200,57970,40000,5360,2000
7800,1690,7800,40000,5480,2000
310,0,310,40000,5520,2000
41970,250,42240,40000,2640,1960
83620,1140,83720,40000,2680,1960
81360,4610,81430,40000,2720,1960
115150,21150,115230,40000,2760,1960
110410,1830,110410,40000,2840,1960
116430,3090,116430,40000,2880,1960
138450,2050,138450,40000,2920,1960
77770,550,77780,40000,2960,1960
81680,10180,81680,40000,3000,1960
111330,4050,111330,40000,3200,1960
74490,2080,74490,40000,3240,1960
NA,NA,NA,40000,3280,1960
NA,NA,NA,40000,3320,1960
NA,NA,NA,40000,3360,1960
40300,1250,40300,40000,3400,1960
41490,2890,41500,40000,3440,1960
NA,NA,NA,40000,3520,1960
20460,2940,20470,40000,4160,1960
51520,7330,51540,40000,4200,1960
18260,700,18260,40000,4280,1960
36530,2560,36570,40000,4640,1960
9140,1330,9150,40000,5000,1960
11450,920,11450,40000,5240,1960
